#
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
MARK 000
0.0,0.0,1.0,1.0,2.767,42988.9
1.0,0.0,0.0,1.0,2.681,42991.58
0.0,0.0,0.0,1.0,3.395,42994.973
1.0,1.0,0.0,1.0,5.442,43000.414
1.0,0.0,1.0,1.0,2.697,43003.113
0.0,0.0,0.0,1.0,0.710,43003.824
1.0,0.0,0.0,1.0,5.458,43009.28
0.0,0.0,0.0,1.0,3.383,43012.664
1.0,1.0,0.0,1.0,5.473,43018.137
0.0,1.0,0.0,1.0,3.415,43021.55
0.0,0.0,1.0,1.0,2.792,43024.344
1.0,0.0,0.0,1.0,2.695,43027.04
0.0,0.0,0.0,1.0,3.397,43030.438
1.0,1.0,0.0,1.0,5.490,43035.926
1.0,0.0,1.0,1.0,2.713,43038.64
0.0,0.0,0.0,1.0,0.712,43039.35
1.0,0.0,0.0,1.0,5.484,43044.836
0.0,0.0,0.0,1.0,3.397,43048.234
1.0,1.0,0.0,1.0,5.496,43053.73
0.0,1.0,0.0,1.0,3.429,43057.16
0.0,0.0,1.0,1.0,2.798,43059.957
1.0,0.0,0.0,1.0,2.703,43062.66
0.0,0.0,0.0,1.0,3.417,43066.08
1.0,1.0,0.0,1.0,5.485,43071.562
1.0,0.0,1.0,1.0,2.711,43074.273
0.0,0.0,0.0,1.0,0.713,43074.984
1.0,0.0,0.0,1.0,5.506,43080.49
0.0,0.0,0.0,1.0,3.393,43083.883
1.0,1.0,0.0,1.0,5.514,43089.395
0.0,1.0,0.0,1.0,3.421,43092.816
0.0,0.0,1.0,1.0,2.812,43095.63
1.0,0.0,0.0,1.0,2.699,43098.33
0.0,0.0,0.0,1.0,3.430,43101.758
1.0,1.0,0.0,1.0,5.489,43107.246
1.0,0.0,1.0,1.0,2.711,43109.957
0.0,0.0,0.0,1.0,0.713,43110.668
1.0,0.0,0.0,1.0,5.503,43116.17
0.0,0.0,0.0,1.0,3.411,43119.582
1.0,1.0,0.0,1.0,5.506,43125.086
0.0,1.0,0.0,1.0,3.415,43128.5
0.0,0.0,1.0,1.0,2.815,43131.316
1.0,0.0,0.0,1.0,2.701,43134.02
0.0,0.0,0.0,1.0,3.415,43137.434
1.0,1.0,0.0,1.0,5.512,43142.945
1.0,0.0,1.0,1.0,2.707,43145.652
0.0,0.0,0.0,1.0,0.708,43146.36
1.0,0.0,0.0,1.0,5.523,43151.883
0.0,0.0,0.0,1.0,3.393,43155.277
1.0,1.0,0.0,1.0,5.525,43160.8
0.0,1.0,0.0,1.0,3.427,43164.227
0.0,0.0,1.0,1.0,2.812,43167.04
1.0,0.0,0.0,1.0,2.711,43169.75
0.0,0.0,0.0,1.0,3.417,43173.168
1.0,1.0,0.0,1.0,5.513,43178.68
1.0,0.0,1.0,1.0,2.717,43181.395
0.0,0.0,0.0,1.0,0.713,43182.105
1.0,0.0,0.0,1.0,5.520,43187.625
0.0,0.0,0.0,1.0,3.392,43191.016
1.0,1.0,0.0,1.0,5.537,43196.55
0.0,1.0,0.0,1.0,3.427,43199.977
0.0,0.0,1.0,1.0,2.804,43202.78
1.0,0.0,0.0,1.0,2.709,43205.492
0.0,0.0,0.0,1.0,3.441,43208.934
1.0,1.0,0.0,1.0,5.498,43214.434
1.0,0.0,1.0,1.0,2.720,43217.152
0.0,0.0,0.0,1.0,0.711,43217.863
1.0,0.0,0.0,1.0,5.512,43223.375
0.0,0.0,0.0,1.0,3.392,43226.766
1.0,1.0,0.0,1.0,5.529,43232.297
0.0,1.0,0.0,1.0,3.426,43235.723
0.0,0.0,1.0,1.0,2.809,43238.53
1.0,0.0,0.0,1.0,2.711,43241.242
0.0,0.0,0.0,1.0,3.417,43244.66
1.0,1.0,0.0,1.0,5.514,43250.17
1.0,0.0,1.0,1.0,2.728,43252.9
0.0,0.0,0.0,1.0,0.714,43253.613
1.0,0.0,0.0,1.0,5.515,43259.13
MARK 029
1.0,0.0,0.0,1.0,88.135,43347.266
0.0,0.0,0.0,1.0,3.555,43350.82
1.0,1.0,0.0,1.0,5.673,43356.492
1.0,0.0,1.0,1.0,2.835,43359.33
0.0,0.0,0.0,1.0,0.748,43360.074
1.0,0.0,0.0,1.0,5.690,43365.766
0.0,0.0,0.0,1.0,3.545,43369.31
1.0,1.0,0.0,1.0,5.698,43375.008
0.0,1.0,0.0,1.0,3.579,43378.586
0.0,0.0,1.0,1.0,2.895,43381.48
1.0,0.0,0.0,1.0,2.804,43384.285
0.0,0.0,0.0,1.0,3.560,43387.844
1.0,1.0,0.0,1.0,5.697,43393.54
1.0,0.0,1.0,1.0,2.822,43396.36
0.0,0.0,0.0,1.0,0.747,43397.105
1.0,0.0,0.0,1.0,5.706,43402.812
0.0,0.0,0.0,1.0,3.569,43406.383
1.0,1.0,0.0,1.0,5.704,43412.086
0.0,1.0,0.0,1.0,3.571,43415.656
0.0,0.0,1.0,1.0,2.928,43418.586
1.0,0.0,0.0,1.0,2.810,43421.395
0.0,0.0,0.0,1.0,3.588,43424.984
1.0,1.0,0.0,1.0,5.726,43430.71
1.0,0.0,1.0,1.0,2.844,43433.555
0.0,0.0,0.0,1.0,0.753,43434.31
1.0,0.0,0.0,1.0,5.744,43440.05
0.0,0.0,0.0,1.0,3.592,43443.645
1.0,1.0,0.0,1.0,5.740,43449.383
0.0,1.0,0.0,1.0,3.595,43452.977
0.0,0.0,1.0,1.0,2.928,43455.906
1.0,0.0,0.0,1.0,2.837,43458.742
0.0,0.0,0.0,1.0,3.599,43462.34
1.0,1.0,0.0,1.0,5.741,43468.082
1.0,0.0,1.0,1.0,2.869,43470.95
0.0,0.0,0.0,1.0,0.758,43471.707
1.0,0.0,0.0,1.0,5.766,43477.473
0.0,0.0,0.0,1.0,3.590,43481.062
1.0,1.0,0.0,1.0,5.750,43486.812
0.0,1.0,0.0,1.0,3.602,43490.414
0.0,0.0,1.0,1.0,2.927,43493.34
1.0,0.0,0.0,1.0,2.825,43496.164
0.0,0.0,0.0,1.0,3.596,43499.76
1.0,1.0,0.0,1.0,5.730,43505.492
1.0,0.0,1.0,1.0,2.841,43508.332
0.0,0.0,0.0,1.0,0.752,43509.086
1.0,0.0,0.0,1.0,5.737,43514.824
0.0,0.0,0.0,1.0,3.592,43518.414
1.0,1.0,0.0,1.0,5.708,43524.12
0.0,1.0,0.0,1.0,3.595,43527.715
0.0,0.0,1.0,1.0,2.910,43530.625
1.0,0.0,0.0,1.0,2.818,43533.44
0.0,0.0,0.0,1.0,3.592,43537.03
1.0,1.0,0.0,1.0,5.717,43542.75
1.0,0.0,1.0,1.0,2.847,43545.598
0.0,0.0,0.0,1.0,0.752,43546.348
1.0,0.0,0.0,1.0,5.736,43552.082
0.0,0.0,0.0,1.0,3.583,43555.664
1.0,1.0,0.0,1.0,5.724,43561.387
0.0,1.0,0.0,1.0,3.599,43564.984
0.0,0.0,1.0,1.0,2.919,43567.902
1.0,0.0,0.0,1.0,2.820,43570.723
0.0,0.0,0.0,1.0,3.605,43574.33
1.0,1.0,0.0,1.0,5.740,43580.066
1.0,0.0,1.0,1.0,2.843,43582.91
0.0,0.0,0.0,1.0,0.756,43583.664
1.0,0.0,0.0,1.0,5.775,43589.438
0.0,0.0,0.0,1.0,3.603,43593.04
1.0,1.0,0.0,1.0,5.766,43598.805
0.0,1.0,0.0,1.0,3.621,43602.426
0.0,0.0,1.0,1.0,2.943,43605.367
1.0,0.0,0.0,1.0,2.841,43608.207
0.0,0.0,0.0,1.0,3.624,43611.832
1.0,1.0,0.0,1.0,5.770,43617.6
1.0,0.0,1.0,1.0,2.886,43620.49
0.0,0.0,0.0,1.0,0.762,43621.25
1.0,0.0,0.0,1.0,5.786,43627.035
0.0,0.0,0.0,1.0,3.628,43630.664
1.0,1.0,0.0,1.0,5.779,43636.44
0.0,1.0,0.0,1.0,3.625,43640.066
0.0,0.0,1.0,1.0,2.943,43643.008
1.0,0.0,0.0,1.0,2.855,43645.863
0.0,0.0,0.0,1.0,3.624,43649.49
1.0,1.0,0.0,1.0,5.798,43655.285
1.0,0.0,1.0,1.0,2.888,43658.17
0.0,0.0,0.0,1.0,0.760,43658.93
1.0,0.0,0.0,1.0,5.799,43664.727
0.0,0.0,0.0,1.0,3.632,43668.36
1.0,1.0,0.0,1.0,5.790,43674.15
0.0,1.0,0.0,1.0,3.635,43677.78
0.0,0.0,1.0,1.0,2.944,43680.727
1.0,0.0,0.0,1.0,2.853,43683.58
0.0,0.0,0.0,1.0,3.629,43687.207
1.0,1.0,0.0,1.0,5.790,43692.996
1.0,0.0,1.0,1.0,2.890,43695.887
0.0,0.0,0.0,1.0,0.758,43696.645
1.0,0.0,0.0,1.0,5.795,43702.44
0.0,0.0,0.0,1.0,3.624,43706.066
1.0,1.0,0.0,1.0,5.792,43711.86
0.0,1.0,0.0,1.0,3.625,43715.484
0.0,0.0,1.0,1.0,2.955,43718.44
1.0,0.0,0.0,1.0,2.845,43721.285
0.0,0.0,0.0,1.0,3.625,43724.91
1.0,1.0,0.0,1.0,5.778,43730.688
1.0,0.0,1.0,1.0,2.889,43733.58
0.0,0.0,0.0,1.0,0.751,43734.33
1.0,0.0,0.0,1.0,5.780,43740.11
0.0,0.0,0.0,1.0,3.612,43743.723
1.0,1.0,0.0,1.0,5.770,43749.492
0.0,1.0,0.0,1.0,3.615,43753.105
0.0,0.0,1.0,1.0,2.939,43756.043
1.0,0.0,0.0,1.0,2.847,43758.89
0.0,0.0,0.0,1.0,3.614,43762.504
1.0,1.0,0.0,1.0,5.755,43768.258
1.0,0.0,1.0,1.0,2.880,43771.137
0.0,0.0,0.0,1.0,0.762,43771.9
1.0,0.0,0.0,1.0,5.784,43777.684
0.0,0.0,0.0,1.0,3.601,43781.285
1.0,1.0,0.0,1.0,5.779,43787.062
0.0,1.0,0.0,1.0,3.631,43790.69
0.0,0.0,1.0,1.0,2.935,43793.625
1.0,0.0,0.0,1.0,2.844,43796.47
0.0,0.0,0.0,1.0,3.619,43800.086
1.0,1.0,0.0,1.0,5.768,43805.855
1.0,0.0,1.0,1.0,2.881,43808.74
0.0,0.0,0.0,1.0,0.756,43809.492
1.0,0.0,0.0,1.0,5.798,43815.29
0.0,0.0,0.0,1.0,3.616,43818.906
1.0,1.0,0.0,1.0,5.795,43824.7
0.0,1.0,0.0,1.0,3.651,43828.35
0.0,0.0,1.0,1.0,2.956,43831.31
1.0,0.0,0.0,1.0,2.868,43834.176
0.0,0.0,0.0,1.0,3.637,43837.812
1.0,1.0,0.0,1.0,5.835,43843.65
1.0,0.0,1.0,1.0,2.895,43846.543
0.0,0.0,0.0,1.0,0.766,43847.31
1.0,0.0,0.0,1.0,5.833,43853.14
0.0,0.0,0.0,1.0,3.647,43856.79
1.0,1.0,0.0,1.0,5.831,43862.62
0.0,1.0,0.0,1.0,3.678,43866.297
0.0,0.0,1.0,1.0,2.969,43869.266
1.0,0.0,0.0,1.0,2.875,43872.14
0.0,0.0,0.0,1.0,3.679,43875.82
1.0,1.0,0.0,1.0,5.836,43881.656
1.0,0.0,1.0,1.0,2.921,43884.58
0.0,0.0,0.0,1.0,0.764,43885.344
1.0,0.0,0.0,1.0,5.860,43891.203
0.0,0.0,0.0,1.0,3.661,43894.863
1.0,1.0,0.0,1.0,5.859,43900.723
0.0,1.0,0.0,1.0,3.686,43904.41
0.0,0.0,1.0,1.0,2.988,43907.4
1.0,0.0,0.0,1.0,2.883,43910.28
0.0,0.0,0.0,1.0,3.684,43913.965
1.0,1.0,0.0,1.0,5.856,43919.82
1.0,0.0,1.0,1.0,2.915,43922.734
0.0,0.0,0.0,1.0,0.765,43923.5
1.0,0.0,0.0,1.0,5.854,43929.355
0.0,0.0,0.0,1.0,3.683,43933.04
1.0,1.0,0.0,1.0,5.838,43938.875
0.0,1.0,0.0,1.0,3.680,43942.555
0.0,0.0,1.0,1.0,2.978,43945.53
1.0,0.0,0.0,1.0,2.876,43948.406
0.0,0.0,0.0,1.0,3.675,43952.082
1.0,1.0,0.0,1.0,5.850,43957.93
1.0,0.0,1.0,1.0,2.903,43960.832
0.0,0.0,0.0,1.0,0.768,43961.6
1.0,0.0,0.0,1.0,5.850,43967.45
0.0,0.0,0.0,1.0,3.664,43971.113
1.0,1.0,0.0,1.0,5.845,43976.957
0.0,1.0,0.0,1.0,3.670,43980.63
0.0,0.0,1.0,1.0,2.979,43983.61
1.0,0.0,0.0,1.0,2.879,43986.49
0.0,0.0,0.0,1.0,3.683,43990.17
1.0,1.0,0.0,1.0,5.846,43996.02
1.0,0.0,1.0,1.0,2.925,43998.945
0.0,0.0,0.0,1.0,0.766,43999.71
1.0,0.0,0.0,1.0,5.869,44005.582
0.0,0.0,0.0,1.0,3.662,44009.246
1.0,1.0,0.0,1.0,5.870,44015.117
0.0,1.0,0.0,1.0,3.686,44018.805
0.0,0.0,1.0,1.0,2.985,44021.79
1.0,0.0,0.0,1.0,2.888,44024.676
0.0,0.0,0.0,1.0,3.685,44028.36
1.0,1.0,0.0,1.0,5.863,44034.223
1.0,0.0,1.0,1.0,2.933,44037.156
0.0,0.0,0.0,1.0,0.758,44037.914
1.0,0.0,0.0,1.0,5.869,44043.78
0.0,0.0,0.0,1.0,3.677,44047.457
1.0,1.0,0.0,1.0,5.864,44053.32
0.0,1.0,0.0,1.0,3.680,44057.0
0.0,0.0,1.0,1.0,2.982,44059.98
1.0,0.0,0.0,1.0,2.882,44062.863
0.0,0.0,0.0,1.0,3.677,44066.54
1.0,1.0,0.0,1.0,5.848,44072.387
1.0,0.0,1.0,1.0,2.915,44075.3
0.0,0.0,0.0,1.0,0.762,44076.062
1.0,0.0,0.0,1.0,5.848,44081.91
0.0,0.0,0.0,1.0,3.672,44085.582
1.0,1.0,0.0,1.0,5.840,44091.42
0.0,1.0,0.0,1.0,3.681,44095.1
0.0,0.0,1.0,1.0,2.970,44098.07
1.0,0.0,0.0,1.0,2.878,44100.95
0.0,0.0,0.0,1.0,3.674,44104.62
1.0,1.0,0.0,1.0,5.845,44110.465
1.0,0.0,1.0,1.0,2.919,44113.383
0.0,0.0,0.0,1.0,0.755,44114.137
1.0,0.0,0.0,1.0,5.858,44119.996
0.0,0.0,0.0,1.0,3.668,44123.664
1.0,1.0,0.0,1.0,5.855,44129.52
0.0,1.0,0.0,1.0,3.696,44133.215
0.0,0.0,1.0,1.0,2.981,44136.195
1.0,0.0,0.0,1.0,2.890,44139.086
0.0,0.0,0.0,1.0,3.678,44142.76
1.0,1.0,0.0,1.0,5.873,44148.633
1.0,0.0,1.0,1.0,2.936,44151.57
0.0,0.0,0.0,1.0,0.768,44152.34
1.0,0.0,0.0,1.0,5.899,44158.24
0.0,0.0,0.0,1.0,3.694,44161.934
1.0,1.0,0.0,1.0,5.905,44167.84
0.0,1.0,0.0,1.0,3.732,44171.57
0.0,0.0,1.0,1.0,3.010,44174.582
1.0,0.0,0.0,1.0,2.934,44177.516
0.0,0.0,0.0,1.0,3.716,44181.23
1.0,1.0,0.0,1.0,5.939,44187.168
1.0,0.0,1.0,1.0,2.965,44190.133
0.0,0.0,0.0,1.0,0.779,44190.91
1.0,0.0,0.0,1.0,5.955,44196.863
0.0,0.0,0.0,1.0,3.734,44200.598
1.0,1.0,0.0,1.0,5.953,44206.55
0.0,1.0,0.0,1.0,3.742,44210.293
0.0,0.0,1.0,1.0,3.040,44213.332
1.0,0.0,0.0,1.0,2.942,44216.273
0.0,0.0,0.0,1.0,3.742,44220.016
1.0,1.0,0.0,1.0,5.959,44225.977
1.0,0.0,1.0,1.0,2.969,44228.945
0.0,0.0,0.0,1.0,0.779,44229.723
1.0,0.0,0.0,1.0,5.962,44235.684
0.0,0.0,0.0,1.0,3.744,44239.426
1.0,1.0,0.0,1.0,5.945,44245.37
0.0,1.0,0.0,1.0,3.730,44249.1
0.0,0.0,1.0,1.0,3.024,44252.125
1.0,0.0,0.0,1.0,2.925,44255.05
0.0,0.0,0.0,1.0,3.720,44258.77
1.0,1.0,0.0,1.0,5.912,44264.68
1.0,0.0,1.0,1.0,2.941,44267.62
0.0,0.0,0.0,1.0,0.780,44268.402
1.0,0.0,0.0,1.0,5.918,44274.32
0.0,0.0,0.0,1.0,3.701,44278.023
1.0,1.0,0.0,1.0,5.899,44283.92
0.0,1.0,0.0,1.0,3.699,44287.62
0.0,0.0,1.0,1.0,3.004,44290.625
1.0,0.0,0.0,1.0,2.911,44293.535
0.0,0.0,0.0,1.0,3.702,44297.24
1.0,1.0,0.0,1.0,5.883,44303.12
1.0,0.0,1.0,1.0,2.941,44306.062
0.0,0.0,0.0,1.0,0.772,44306.836
1.0,0.0,0.0,1.0,5.898,44312.734
0.0,0.0,0.0,1.0,3.703,44316.438
1.0,1.0,0.0,1.0,5.889,44322.33
0.0,1.0,0.0,1.0,3.695,44326.023
0.0,0.0,1.0,1.0,3.012,44329.035
1.0,0.0,0.0,1.0,2.909,44331.945
0.0,0.0,0.0,1.0,3.705,44335.652
1.0,1.0,0.0,1.0,5.899,44341.55
1.0,0.0,1.0,1.0,2.937,44344.49
0.0,0.0,0.0,1.0,0.779,44345.266
1.0,0.0,0.0,1.0,5.917,44351.184
0.0,0.0,0.0,1.0,3.716,44354.9
1.0,1.0,0.0,1.0,5.914,44360.812
0.0,1.0,0.0,1.0,3.722,44364.535
0.0,0.0,1.0,1.0,3.016,44367.55
1.0,0.0,0.0,1.0,2.914,44370.465
0.0,0.0,0.0,1.0,3.725,44374.19
1.0,1.0,0.0,1.0,5.927,44380.117
1.0,0.0,1.0,1.0,2.952,44383.07
0.0,0.0,0.0,1.0,0.776,44383.848
1.0,0.0,0.0,1.0,5.949,44389.797
0.0,0.0,0.0,1.0,3.717,44393.516
1.0,1.0,0.0,1.0,5.947,44399.46
0.0,1.0,0.0,1.0,3.727,44403.188
0.0,0.0,1.0,1.0,3.031,44406.22
1.0,0.0,0.0,1.0,2.931,44409.15
0.0,0.0,0.0,1.0,3.721,44412.87
1.0,1.0,0.0,1.0,5.943,44418.812
1.0,0.0,1.0,1.0,2.957,44421.77
0.0,0.0,0.0,1.0,0.777,44422.547
1.0,0.0,0.0,1.0,5.951,44428.5
0.0,0.0,0.0,1.0,3.738,44432.24
1.0,1.0,0.0,1.0,5.953,44438.19
0.0,1.0,0.0,1.0,3.736,44441.926
0.0,0.0,1.0,1.0,3.035,44444.96
1.0,0.0,0.0,1.0,2.937,44447.9
0.0,0.0,0.0,1.0,3.743,44451.64
1.0,1.0,0.0,1.0,5.962,44457.6
1.0,0.0,1.0,1.0,2.971,44460.574
0.0,0.0,0.0,1.0,0.775,44461.348
1.0,0.0,0.0,1.0,5.957,44467.305
0.0,0.0,0.0,1.0,3.755,44471.06
1.0,1.0,0.0,1.0,5.956,44477.016
0.0,1.0,0.0,1.0,3.743,44480.758
0.0,0.0,1.0,1.0,3.029,44483.79
1.0,0.0,0.0,1.0,2.934,44486.723
0.0,0.0,0.0,1.0,3.742,44490.465
1.0,1.0,0.0,1.0,5.950,44496.414
1.0,0.0,1.0,1.0,2.965,44499.38
0.0,0.0,0.0,1.0,0.787,44500.168
1.0,0.0,0.0,1.0,5.960,44506.13
0.0,0.0,0.0,1.0,3.721,44509.85
1.0,1.0,0.0,1.0,5.972,44515.824
0.0,1.0,0.0,1.0,3.754,44519.58
0.0,0.0,1.0,1.0,3.031,44522.61
1.0,0.0,0.0,1.0,2.934,44525.543
0.0,0.0,0.0,1.0,3.741,44529.285
1.0,1.0,0.0,1.0,5.964,44535.25
1.0,0.0,1.0,1.0,2.981,44538.23
0.0,0.0,0.0,1.0,0.773,44539.004
1.0,0.0,0.0,1.0,5.980,44544.984
0.0,0.0,0.0,1.0,3.750,44548.734
1.0,1.0,0.0,1.0,5.982,44554.715
0.0,1.0,0.0,1.0,3.773,44558.49
0.0,0.0,1.0,1.0,3.051,44561.54
1.0,0.0,0.0,1.0,2.960,44564.5
0.0,0.0,0.0,1.0,3.759,44568.258
1.0,1.0,0.0,1.0,6.014,44574.273
1.0,0.0,1.0,1.0,3.002,44577.277
0.0,0.0,0.0,1.0,0.779,44578.055
1.0,0.0,0.0,1.0,6.028,44584.082
0.0,0.0,0.0,1.0,3.784,44587.867
1.0,1.0,0.0,1.0,6.020,44593.887
0.0,1.0,0.0,1.0,3.796,44597.684
0.0,0.0,1.0,1.0,3.058,44600.742
1.0,0.0,0.0,1.0,2.966,44603.707
0.0,0.0,0.0,1.0,3.792,44607.5
1.0,1.0,0.0,1.0,6.049,44613.55
1.0,0.0,1.0,1.0,3.002,44616.555
0.0,0.0,0.0,1.0,0.793,44617.348
1.0,0.0,0.0,1.0,6.050,44623.4
0.0,0.0,0.0,1.0,3.796,44627.195
1.0,1.0,0.0,1.0,6.031,44633.227
0.0,1.0,0.0,1.0,3.802,44637.027
0.0,0.0,1.0,1.0,3.061,44640.09
1.0,0.0,0.0,1.0,2.979,44643.07
MARK 030
0.0,1.0,0.0,1.0,52.720,44695.79
0.0,0.0,1.0,1.0,3.159,44698.95
1.0,0.0,0.0,1.0,3.066,44702.016
0.0,0.0,0.0,1.0,3.895,44705.91
1.0,1.0,0.0,1.0,6.203,44712.113
1.0,0.0,1.0,1.0,3.088,44715.203
0.0,0.0,0.0,1.0,0.813,44716.016
1.0,0.0,0.0,1.0,6.211,44722.227
0.0,0.0,0.0,1.0,3.899,44726.125
1.0,1.0,0.0,1.0,6.193,44732.316
0.0,1.0,0.0,1.0,3.911,44736.227
0.0,0.0,1.0,1.0,3.157,44739.383
1.0,0.0,0.0,1.0,3.056,44742.438
0.0,0.0,0.0,1.0,3.889,44746.33
1.0,1.0,0.0,1.0,6.193,44752.52
1.0,0.0,1.0,1.0,3.082,44755.6
0.0,0.0,0.0,1.0,0.805,44756.406
1.0,0.0,0.0,1.0,6.188,44762.594
0.0,0.0,0.0,1.0,3.889,44766.484
1.0,1.0,0.0,1.0,6.170,44772.652
0.0,1.0,0.0,1.0,3.893,44776.547
0.0,0.0,1.0,1.0,3.142,44779.688
1.0,0.0,0.0,1.0,3.048,44782.734
0.0,0.0,0.0,1.0,3.874,44786.61
1.0,1.0,0.0,1.0,6.172,44792.78
1.0,0.0,1.0,1.0,3.085,44795.867
0.0,0.0,0.0,1.0,0.798,44796.664
1.0,0.0,0.0,1.0,6.186,44802.848
0.0,0.0,0.0,1.0,3.892,44806.74
1.0,1.0,0.0,1.0,6.173,44812.91
0.0,1.0,0.0,1.0,3.903,44816.812
0.0,0.0,1.0,1.0,3.150,44819.96
1.0,0.0,0.0,1.0,3.050,44823.01
0.0,0.0,0.0,1.0,3.896,44826.906
1.0,1.0,0.0,1.0,6.197,44833.105
1.0,0.0,1.0,1.0,3.090,44836.195
0.0,0.0,0.0,1.0,0.814,44837.008
1.0,0.0,0.0,1.0,6.207,44843.215
0.0,0.0,0.0,1.0,3.913,44847.13
1.0,1.0,0.0,1.0,6.206,44853.336
0.0,1.0,0.0,1.0,3.923,44857.258
0.0,0.0,1.0,1.0,3.165,44860.42
1.0,0.0,0.0,1.0,3.073,44863.496
0.0,0.0,0.0,1.0,3.918,44867.414
1.0,1.0,0.0,1.0,6.244,44873.66
1.0,0.0,1.0,1.0,3.102,44876.76
0.0,0.0,0.0,1.0,0.822,44877.582
1.0,0.0,0.0,1.0,6.240,44883.824
0.0,0.0,0.0,1.0,3.935,44887.758
1.0,1.0,0.0,1.0,6.226,44893.984
0.0,1.0,0.0,1.0,3.935,44897.918
0.0,0.0,1.0,1.0,3.176,44901.094
1.0,0.0,0.0,1.0,3.078,44904.17
0.0,0.0,0.0,1.0,3.917,44908.09
1.0,1.0,0.0,1.0,6.233,44914.324
1.0,0.0,1.0,1.0,3.107,44917.43
0.0,0.0,0.0,1.0,0.813,44918.242
1.0,0.0,0.0,1.0,6.240,44924.48
0.0,0.0,0.0,1.0,3.924,44928.402
1.0,1.0,0.0,1.0,6.228,44934.63
0.0,1.0,0.0,1.0,3.922,44938.55
0.0,0.0,1.0,1.0,3.169,44941.72
1.0,0.0,0.0,1.0,3.078,44944.797
0.0,0.0,0.0,1.0,3.911,44948.707
1.0,1.0,0.0,1.0,6.234,44954.94
1.0,0.0,1.0,1.0,3.117,44958.06
0.0,0.0,0.0,1.0,0.799,44958.855
1.0,0.0,0.0,1.0,6.247,44965.1
0.0,0.0,0.0,1.0,3.926,44969.027
1.0,1.0,0.0,1.0,6.224,44975.25
0.0,1.0,0.0,1.0,3.936,44979.188
0.0,0.0,1.0,1.0,3.175,44982.363
1.0,0.0,0.0,1.0,3.080,44985.44
0.0,0.0,0.0,1.0,3.928,44989.367
1.0,1.0,0.0,1.0,6.259,44995.625
1.0,0.0,1.0,1.0,3.128,44998.754
0.0,0.0,0.0,1.0,0.818,44999.574
1.0,0.0,0.0,1.0,6.268,45005.844
0.0,0.0,0.0,1.0,3.944,45009.79
1.0,1.0,0.0,1.0,6.259,45016.047
0.0,1.0,0.0,1.0,3.952,45020.0
0.0,0.0,1.0,1.0,3.194,45023.195
1.0,0.0,0.0,1.0,3.095,45026.29
0.0,0.0,0.0,1.0,3.947,45030.234
1.0,1.0,0.0,1.0,6.277,45036.51
1.0,0.0,1.0,1.0,3.146,45039.656
0.0,0.0,0.0,1.0,0.802,45040.457
1.0,0.0,0.0,1.0,6.302,45046.758
0.0,0.0,0.0,1.0,3.965,45050.723
1.0,1.0,0.0,1.0,6.281,45057.004
0.0,1.0,0.0,1.0,3.983,45060.99
0.0,0.0,1.0,1.0,3.210,45064.2
1.0,0.0,0.0,1.0,3.106,45067.305
0.0,0.0,0.0,1.0,3.963,45071.266
1.0,1.0,0.0,1.0,6.310,45077.574
1.0,0.0,1.0,1.0,3.151,45080.727
0.0,0.0,0.0,1.0,0.824,45081.55
1.0,0.0,0.0,1.0,6.320,45087.87
0.0,0.0,0.0,1.0,3.977,45091.848
1.0,1.0,0.0,1.0,6.300,45098.15
0.0,1.0,0.0,1.0,3.988,45102.137
0.0,0.0,1.0,1.0,3.216,45105.35
1.0,0.0,0.0,1.0,3.117,45108.47
0.0,0.0,0.0,1.0,3.973,45112.44
1.0,1.0,0.0,1.0,6.313,45118.754
1.0,0.0,1.0,1.0,3.181,45121.934
0.0,0.0,0.0,1.0,0.824,45122.758
1.0,0.0,0.0,1.0,6.347,45129.105
0.0,0.0,0.0,1.0,3.986,45133.094
1.0,1.0,0.0,1.0,6.322,45139.414
0.0,1.0,0.0,1.0,4.000,45143.414
0.0,0.0,1.0,1.0,3.217,45146.633
1.0,0.0,0.0,1.0,3.128,45149.76
0.0,0.0,0.0,1.0,3.980,45153.742
1.0,1.0,0.0,1.0,6.337,45160.08
1.0,0.0,1.0,1.0,3.173,45163.25
0.0,0.0,0.0,1.0,0.811,45164.062
1.0,0.0,0.0,1.0,6.346,45170.41
0.0,0.0,0.0,1.0,3.985,45174.395
1.0,1.0,0.0,1.0,6.329,45180.723
0.0,1.0,0.0,1.0,3.993,45184.715
0.0,0.0,1.0,1.0,3.222,45187.938
1.0,0.0,0.0,1.0,3.130,45191.066
0.0,0.0,0.0,1.0,3.986,45195.05
1.0,1.0,0.0,1.0,6.343,45201.395
1.0,0.0,1.0,1.0,3.171,45204.566
0.0,0.0,0.0,1.0,0.826,45205.39
1.0,0.0,0.0,1.0,6.345,45211.734
0.0,0.0,0.0,1.0,3.983,45215.72
1.0,1.0,0.0,1.0,6.310,45222.027
0.0,1.0,0.0,1.0,3.977,45226.004
0.0,0.0,1.0,1.0,3.202,45229.207
1.0,0.0,0.0,1.0,3.121,45232.33
0.0,0.0,0.0,1.0,3.963,45236.293
1.0,1.0,0.0,1.0,6.303,45242.598
1.0,0.0,1.0,1.0,3.144,45245.742
0.0,0.0,0.0,1.0,0.820,45246.562
1.0,0.0,0.0,1.0,6.302,45252.863
0.0,0.0,0.0,1.0,3.955,45256.816
